starttime,tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,start_date,start_time,end_date,end_time,tripduration_minutes,ride_type,age,start_weekday
2019-12-16 08:00:56.842,454,2019-12-16 08:00:56.842,2019-12-16 08:08:31.489,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,3708,W 13 St & 5 Ave,40.735445,-73.99431,27994,Subscriber,1953,1,2019-12-16 00:00:00.000,08:00:56.8420,2019-12-16 00:00:00.000,08:08:31.4890,8,journey,66,Monday
2019-12-16 08:00:57.971,289,2019-12-16 08:00:57.971,2019-12-16 08:05:47.913,3673,Dean St & Franklin Ave,40.67759206937376,-73.95563721656801,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,40192,Subscriber,1985,1,2019-12-16 00:00:00.000,08:00:57.9710,2019-12-16 00:00:00.000,08:05:47.9130,5,journey,34,Monday
2019-12-16 08:01:00.034,383,2019-12-16 08:01:00.034,2019-12-16 08:07:23.631,465,Broadway & W 41 St,40.75513557,-73.98658032,517,Pershing Square South,40.751581,-73.97791,41470,Subscriber,1967,1,2019-12-16 00:00:00.000,08:01:00.0340,2019-12-16 00:00:00.000,08:07:23.6310,6,journey,52,Monday
2019-12-16 08:01:02.031,589,2019-12-16 08:01:02.031,2019-12-16 08:10:51.519,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,458,11 Ave & W 27 St,40.751396,-74.00522600000001,30496,Subscriber,1978,2,2019-12-16 00:00:00.000,08:01:02.0310,2019-12-16 00:00:00.000,08:10:51.5190,10,journey,41,Monday
2019-12-16 08:01:03.211,483,2019-12-16 08:01:03.211,2019-12-16 08:09:06.387,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,500,Broadway & W 51 St,40.76228826,-73.98336183,39174,Subscriber,1979,1,2019-12-16 00:00:00.000,08:01:03.2110,2019-12-16 00:00:00.000,08:09:06.3870,8,journey,40,Monday
2019-12-16 08:01:03.652,368,2019-12-16 08:01:03.652,2019-12-16 08:07:12.049,519,Pershing Square North,40.751872999999996,-73.97770600000001,546,E 30 St & Park Ave S,40.74444921,-73.98303529,33277,Subscriber,1975,1,2019-12-16 00:00:00.000,08:01:03.6520,2019-12-16 00:00:00.000,08:07:12.0490,6,journey,44,Monday
2019-12-16 08:01:04.325,1248,2019-12-16 08:01:04.325,2019-12-16 08:21:53.235,426,West St & Chambers St,40.71754834,-74.01322069,3263,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,38341,Subscriber,1988,1,2019-12-16 00:00:00.000,08:01:04.3250,2019-12-16 00:00:00.000,08:21:53.2350,21,journey,31,Monday
2019-12-16 08:01:04.392,304,2019-12-16 08:01:04.392,2019-12-16 08:06:09.076,526,E 33 St & 5 Ave,40.74765947,-73.98490707,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,29066,Subscriber,1982,1,2019-12-16 00:00:00.000,08:01:04.3920,2019-12-16 00:00:00.000,08:06:09.0760,5,journey,37,Monday
2019-12-16 08:01:06.414,501,2019-12-16 08:01:06.414,2019-12-16 08:09:27.534,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001,3507,Park Ave & E 124 St,40.8045555,-73.93968609999999,40768,Subscriber,1989,1,2019-12-16 00:00:00.000,08:01:06.4140,2019-12-16 00:00:00.000,08:09:27.5340,8,journey,30,Monday
2019-12-16 08:01:06.529,1946,2019-12-16 08:01:06.529,2019-12-16 08:33:33.197,3789,Fulton St & Irving Pl,40.68186,-73.95943199999999,248,Laight St & Hudson St,40.72185379,-74.00771779,41521,Customer,1983,1,2019-12-16 00:00:00.000,08:01:06.5290,2019-12-16 00:00:00.000,08:33:33.1970,32,journey,36,Monday
2019-12-16 08:01:08.040,891,2019-12-16 08:01:08.040,2019-12-16 08:15:59.266,501,FDR Drive & E 35 St,40.744219,-73.97121214,167,E 39 St & 3 Ave,40.7489006,-73.97604882,41156,Subscriber,1981,1,2019-12-16 00:00:00.000,08:01:08.0400,2019-12-16 00:00:00.000,08:15:59.2660,15,journey,38,Monday
2019-12-16 08:01:08.983,396,2019-12-16 08:01:08.983,2019-12-16 08:07:45.180,355,Bayard St & Baxter St,40.71602118,-73.99974372,195,Liberty St & Broadway,40.70905623,-74.01043382,30540,Subscriber,1970,2,2019-12-16 00:00:00.000,08:01:08.9830,2019-12-16 00:00:00.000,08:07:45.1800,7,journey,49,Monday
