starttime,tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,start_date,start_time,end_date,end_time,tripduration_minutes,ride_type,age,start_weekday
2019-12-15 16:00:45.150,704,2019-12-15 16:00:45.150,2019-12-15 16:12:29.859,3414,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041121,29166,Subscriber,1993,1,2019-12-15 00:00:00.000,16:00:45.1500,2019-12-15 00:00:00.000,16:12:29.8590,12,journey,26,Sunday
2019-12-15 16:00:46.795,2189,2019-12-15 16:00:46.795,2019-12-15 16:37:16.480,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,3163,Central Park West & W 68 St,40.7734066,-73.97782542,15876,Customer,1994,2,2019-12-15 00:00:00.000,16:00:46.7950,2019-12-15 00:00:00.000,16:37:16.4800,36,journey,25,Sunday
2019-12-15 16:00:50.641,338,2019-12-15 16:00:50.641,2019-12-15 16:06:28.979,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999,3391,E 106 St & 1 Ave,40.7892529,-73.93956237,41252,Subscriber,1964,1,2019-12-15 00:00:00.000,16:00:50.6410,2019-12-15 00:00:00.000,16:06:28.9790,6,journey,55,Sunday
2019-12-15 16:00:51.569,1961,2019-12-15 16:00:51.569,2019-12-15 16:33:33.484,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103555,499,Broadway & W 60 St,40.76915505,-73.98191841,41574,Subscriber,1990,1,2019-12-15 00:00:00.000,16:00:51.5690,2019-12-15 00:00:00.000,16:33:33.4840,33,journey,29,Sunday
2019-12-15 16:00:51.830,193,2019-12-15 16:00:51.830,2019-12-15 16:04:05.817,531,Forsyth St & Broome St,40.71893904,-73.99266288,251,Mott St & Prince St,40.72317958,-73.99480012,32375,Subscriber,1993,1,2019-12-15 00:00:00.000,16:00:51.8300,2019-12-15 00:00:00.000,16:04:05.8170,3,journey,26,Sunday
2019-12-15 16:00:52.100,574,2019-12-15 16:00:52.100,2019-12-15 16:10:26.810,483,E 12 St & 3 Ave,40.73223272,-73.98889957,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,38715,Subscriber,1953,1,2019-12-15 00:00:00.000,16:00:52.1000,2019-12-15 00:00:00.000,16:10:26.8100,10,journey,66,Sunday
2019-12-15 16:00:52.464,340,2019-12-15 16:00:52.464,2019-12-15 16:06:33.367,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3160,Central Park West & W 76 St,40.77896784,-73.97374737,39211,Customer,1994,2,2019-12-15 00:00:00.000,16:00:52.4640,2019-12-15 00:00:00.000,16:06:33.3670,6,journey,25,Sunday
2019-12-15 16:00:55.495,166,2019-12-15 16:00:55.495,2019-12-15 16:03:41.768,3151,E 81 St & York Ave,40.7728384,-73.94989233,3150,E 85 St & York Ave,40.77536905,-73.94803392,21126,Subscriber,1993,1,2019-12-15 00:00:00.000,16:00:55.4950,2019-12-15 00:00:00.000,16:03:41.7680,3,journey,26,Sunday
2019-12-15 16:00:56.296,1867,2019-12-15 16:00:56.296,2019-12-15 16:32:04.217,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,278,Concord St & Bridge St,40.69766564,-73.98476437,33192,Customer,1984,2,2019-12-15 00:00:00.000,16:00:56.2960,2019-12-15 00:00:00.000,16:32:04.2170,31,journey,35,Sunday
2019-12-15 16:00:58.672,978,2019-12-15 16:00:58.672,2019-12-15 16:17:17.212,3341,Central Park West & W 102 St,40.795346,-73.96186,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,16347,Customer,1969,0,2019-12-15 00:00:00.000,16:00:58.6720,2019-12-15 00:00:00.000,16:17:17.2120,16,journey,50,Sunday
2019-12-15 16:01:00.735,178,2019-12-15 16:01:00.735,2019-12-15 16:03:59.400,450,W 49 St & 8 Ave,40.76227205,-73.98788205,495,W 47 St & 10 Ave,40.76269882,-73.99301222,38080,Subscriber,1985,2,2019-12-15 00:00:00.000,16:01:00.7350,2019-12-15 00:00:00.000,16:03:59.4000,3,journey,34,Sunday
