starttime,tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,start_date,start_time,end_date,end_time,tripduration_minutes,ride_type,age,start_weekday
2019-12-15 08:06:32.051,276,2019-12-15 08:06:32.051,2019-12-15 08:11:08.605,116,W 17 St & 8 Ave,40.74177603,-74.00149746,435,W 21 St & 6 Ave,40.74173969,-73.99415556,40196,Subscriber,1956,2,2019-12-15 00:00:00.000,08:06:32.0510,2019-12-15 00:00:00.000,08:11:08.6050,5,journey,63,Sunday
2019-12-15 08:06:40.904,884,2019-12-15 08:06:40.904,2019-12-15 08:21:25.491,3376,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,461,E 20 St & 2 Ave,40.73587678,-73.98205027,28071,Subscriber,1943,1,2019-12-15 00:00:00.000,08:06:40.9040,2019-12-15 00:00:00.000,08:21:25.4910,15,journey,76,Sunday
2019-12-15 08:06:41.483,701,2019-12-15 08:06:41.483,2019-12-15 08:18:23.240,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,40999,Customer,1995,1,2019-12-15 00:00:00.000,08:06:41.4830,2019-12-15 00:00:00.000,08:18:23.2400,12,journey,24,Sunday
2019-12-15 08:06:44.631,785,2019-12-15 08:06:44.631,2019-12-15 08:19:50.002,426,West St & Chambers St,40.71754834,-74.01322069,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798982,39804,Subscriber,1993,2,2019-12-15 00:00:00.000,08:06:44.6310,2019-12-15 00:00:00.000,08:19:50.0020,13,journey,26,Sunday
2019-12-15 08:06:53.394,100,2019-12-15 08:06:53.394,2019-12-15 08:08:33.937,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,40728,Subscriber,1956,2,2019-12-15 00:00:00.000,08:06:53.3940,2019-12-15 00:00:00.000,08:08:33.9370,2,journey,63,Sunday
2019-12-15 08:06:53.577,221,2019-12-15 08:06:53.577,2019-12-15 08:10:34.816,3715,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760306,471,Grand St & Havemeyer St,40.71286844,-73.95698119,41682,Subscriber,1992,1,2019-12-15 00:00:00.000,08:06:53.5770,2019-12-15 00:00:00.000,08:10:34.8160,4,journey,27,Sunday
2019-12-15 08:06:54.672,397,2019-12-15 08:06:54.672,2019-12-15 08:13:32.450,435,W 21 St & 6 Ave,40.74173969,-73.99415556,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,20359,Subscriber,1963,1,2019-12-15 00:00:00.000,08:06:54.6720,2019-12-15 00:00:00.000,08:13:32.4500,7,journey,56,Sunday
2019-12-15 08:06:57.802,459,2019-12-15 08:06:57.802,2019-12-15 08:14:36.900,479,9 Ave & W 45 St,40.76019252,-73.9912551,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,34128,Subscriber,1994,1,2019-12-15 00:00:00.000,08:06:57.8020,2019-12-15 00:00:00.000,08:14:36.9000,8,journey,25,Sunday
2019-12-15 08:07:08.123,257,2019-12-15 08:07:08.123,2019-12-15 08:11:25.591,3725,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,35249,Subscriber,1962,1,2019-12-15 00:00:00.000,08:07:08.1230,2019-12-15 00:00:00.000,08:11:25.5910,4,journey,57,Sunday
2019-12-15 08:07:17.680,543,2019-12-15 08:07:17.680,2019-12-15 08:16:21.465,3783,Cliff St & Fulton St,40.70838,-74.00495,340,Madison St & Clinton St,40.71269042,-73.98776323,34396,Subscriber,1986,1,2019-12-15 00:00:00.000,08:07:17.6800,2019-12-15 00:00:00.000,08:16:21.4650,9,journey,33,Sunday
