starttime,tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,start_date,start_time,end_date,end_time,tripduration_minutes,ride_type,age,start_weekday
2019-12-16 04:54:41.666,485,2019-12-16 04:54:41.666,2019-12-16 05:02:46.971,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,476,E 31 St & 3 Ave,40.74394314,-73.97966069,28390,Subscriber,1946,1,2019-12-16 00:00:00.000,04:54:41.6660,2019-12-16 00:00:00.000,05:02:46.9710,8,journey,73,Monday
2019-12-16 04:55:10.175,363,2019-12-16 04:55:10.175,2019-12-16 05:01:13.623,415,Pearl St & Hanover Square,40.7047177,-74.00926027,309,Murray St & West St,40.7149787,-74.013012,41970,Subscriber,1995,1,2019-12-16 00:00:00.000,04:55:10.1750,2019-12-16 00:00:00.000,05:01:13.6230,6,journey,24,Monday
2019-12-16 04:55:15.197,299,2019-12-16 04:55:15.197,2019-12-16 05:00:14.869,379,W 31 St & 7 Ave,40.749156,-73.9916,491,E 24 St & Park Ave S,40.74096374,-73.98602213,17089,Subscriber,1959,1,2019-12-16 00:00:00.000,04:55:15.1970,2019-12-16 00:00:00.000,05:00:14.8690,5,journey,60,Monday
2019-12-16 04:56:18.623,810,2019-12-16 04:56:18.623,2019-12-16 05:09:49.158,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3814,E 56 St & Madison Ave,40.761573,-73.972628,39457,Subscriber,1991,1,2019-12-16 00:00:00.000,04:56:18.6230,2019-12-16 00:00:00.000,05:09:49.1580,14,journey,28,Monday
2019-12-16 04:56:53.053,221,2019-12-16 04:56:53.053,2019-12-16 05:00:34.553,331,Pike St & Monroe St,40.71173107,-73.99193043,296,Division St & Bowery (old),40.71413089,-73.99704679999999,34034,Subscriber,1968,1,2019-12-16 00:00:00.000,04:56:53.0530,2019-12-16 00:00:00.000,05:00:34.5530,4,journey,51,Monday
2019-12-16 04:57:06.337,449,2019-12-16 04:57:06.337,2019-12-16 05:04:35.982,507,E 25 St & 2 Ave,40.73912601,-73.97973776,3812,University Pl & E 14 St,40.734814,-73.992085,39956,Subscriber,1986,1,2019-12-16 00:00:00.000,04:57:06.3370,2019-12-16 00:00:00.000,05:04:35.9820,7,journey,33,Monday
2019-12-16 04:57:22.753,225,2019-12-16 04:57:22.753,2019-12-16 05:01:07.754,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,3379,E 103 St & Lexington Ave,40.790305100000005,-73.94755757,18072,Subscriber,1983,2,2019-12-16 00:00:00.000,04:57:22.7530,2019-12-16 00:00:00.000,05:01:07.7540,4,journey,36,Monday
2019-12-16 04:57:36.146,231,2019-12-16 04:57:36.146,2019-12-16 05:01:27.275,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,31784,Subscriber,1974,1,2019-12-16 00:00:00.000,04:57:36.1460,2019-12-16 00:00:00.000,05:01:27.2750,4,journey,45,Monday
2019-12-16 04:57:50.538,298,2019-12-16 04:57:50.538,2019-12-16 05:02:49.457,379,W 31 St & 7 Ave,40.749156,-73.9916,491,E 24 St & Park Ave S,40.74096374,-73.98602213,40277,Subscriber,1965,1,2019-12-16 00:00:00.000,04:57:50.5380,2019-12-16 00:00:00.000,05:02:49.4570,5,journey,54,Monday
2019-12-16 04:58:05.148,1335,2019-12-16 04:58:05.148,2019-12-16 05:20:20.791,361,Allen St & Hester St,40.71605866,-73.99190759,116,W 17 St & 8 Ave,40.74177603,-74.00149746,39662,Subscriber,1971,2,2019-12-16 00:00:00.000,04:58:05.1480,2019-12-16 00:00:00.000,05:20:20.7910,22,journey,48,Monday
